path,format,strategy,institution,language,status,quality_score,characters,size_bytes,pages,error,metadata
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_91333.pdf,pdf,,,,PDF_OK,,28087,0,20,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_a76-incl-tech-correction.pdf,pdf,,,,PDF_OK,,218974,0,63,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_agoessler-the-private-sectors-assessment-of-u.s.-space-policy-and-law.pdf,pdf,,,,PDF_OK,,51173,0,16,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_allardcommission.pdf,pdf,,,,PDF_OK,,118810,0,58,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_another-leap-forward-indias-historic-moon-landing-and-the-space-competition-unde.pdf,pdf,,,,PDF_OK,,43743,0,13,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_asat-test-ban-min.pdf,pdf,,,,PDF_OK,,17634,0,6,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_ata-2024-unclassified-report.pdf,pdf,,,,PDF_OK,,101702,0,41,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_battle-networks-3-compressed.pdf,pdf,,,,PDF_SIN_OCR,,32,0,9,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_bills-115hr2810eh.pdf,pdf,,,,PDF_OK,,1941531,0,1330,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_bingen-earth-uchu-japanese-0120025final.pdf,pdf,,,,PDF_OK,,112135,0,90,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_bradley-kasa-final.pdf,pdf,,,,PDF_OK,,15857,0,6,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_c8ea8c3bc071c03e5e83203b4060f784.mr.-william-gerstenmaier-testimony.pdf,pdf,,,,PDF_OK,,22553,0,7,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_chance-saltzman-testimony.pdf,pdf,,,,PDF_OK,,15547,0,8,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_chandra-artemis-rewritten.pdf,pdf,,,,PDF_OK,,14714,0,6,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_cheng-uscc-testimony-final.pdf,pdf,,,,PDF_OK,,57557,0,18,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_civil-space-primer-mchang-min.pdf,pdf,,,,PDF_OK,,34421,0,20,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_csla-report-4-4-16-final.pdf,pdf,,,,PDF_OK,,16579,0,7,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_debris-in-brief-factsheet.pdf,pdf,,,,PDF_OK,,6966,0,2,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_dolman.pdf,pdf,,,,PDF_OK,,14605,0,6,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_dsb-commercial-space-final-report-forpublicrelease.pdf,pdf,,,,PDF_OK,,49003,0,28,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_dwyer-nuclearnexus-cross-domain-competition1.pdf,pdf,,,,PDF_OK,,39265,0,12,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_fy-2019-uscg-congressional-justification.pdf,pdf,,,,PDF_OK,,468080,0,336,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_fy17-ndaa-1616-omb-report.pdf,pdf,,,,PDF_ESCANEADO,,0,0,20,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_fy19-green-book.pdf,pdf,,,,PDF_OK,,801749,0,283,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_fy2019-presidents-budget-nasa.pdf,pdf,,,,PDF_OK,,1834437,0,765,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_fy2024-budget-request-overview-book.pdf,pdf,,,,PDF_OK,,429272,0,158,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_harrison-endgame-d360.pdf,pdf,,,,PDF_OK,,13961,0,6,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_harrison-intlperspectivesspaceweapons-compressed.pdf,pdf,,,,PDF_OK,,83742,0,33,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_how-the-air-force-can-save-30-billion.pdf,pdf,,,,PDF_OK,,18087,0,7,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_iac-16b121x33088.brief.pdf,pdf,,,,PDF_OK,,2084,0,1,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_ig-21-004.pdf,pdf,,,,PDF_OK,,95564,0,42,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_ig-22-007.pdf,pdf,,,,PDF_OK,,97574,0,41,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_iss-johnson-csis-october-2025.pdf,pdf,,,,PDF_OK,,26286,0,8,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_iss-transition-report-180330.pdf,pdf,,,,PDF_OK,,150605,0,54,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_johnson-endgame-d360.pdf,pdf,,,,PDF_OK,,9749,0,4,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_johnson-governanceinspace-web-final-1.pdf,pdf,,,,PDF_OK,,112912,0,42,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_kevin-wolf-testimony.pdf,pdf,,,,PDF_OK,,87200,0,31,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_lunar-spectrum-policy-1.pdf,pdf,,,,PDF_OK,,55354,0,17,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_mars-sample-return-independent-review-board-report.pdf,pdf,,,,PDF_OK,,104123,0,64,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_memorandum-on-space-policy-directive-5cybersecurity-principles-for-space-systems-the.pdf,pdf,,,,PDF_OK,,13239,0,6,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_nasa-act1958.pdf,pdf,,,,PDF_ESCANEADO,,0,0,13,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_nationalspaceexplorationcampaign.pdf,pdf,,,,PDF_OK,,40915,0,21,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_ndaa-space-force.2.pdf,pdf,,,,PDF_OK,,11666,0,5,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_nsc-25-scientific-or-technological-experiements-with-possible-large-scale-adverse-env.pdf,pdf,,,,PDF_OK,,407,0,4,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_organizational-management-structure-dod-national-security-space-components.pdf,pdf,,,,PDF_OK,,31067,0,15,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_osi-international-open-letter-asats-public.pdf,pdf,,,,PDF_OK,,27999,0,14,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_plaw-105publ270.pdf,pdf,,,,PDF_OK,,89427,0,5,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_plaw-116publ92.pdf,pdf,,,,PDF_OK,,3537441,0,1120,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_pub1798-web.pdf,pdf,,,,PDF_OK,,320662,0,190,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_regional-perspectives-on-norms-of-behaviour-for-outer-space-activities-en-622.pdf,pdf,,,,PDF_OK,,183186,0,47,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_rumsfeldcommission.pdf,pdf,,,,PDF_OK,,286989,0,165,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_sp1235v2web.pdf,pdf,,,,PDF_OK,,2706583,0,691,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_space-force-doctrine-document-1-final-4apr25.pdf,pdf,,,,PDF_OK,,103889,0,51,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_spaceforceprimer-dec22.pdf,pdf,,,,PDF_OK,,32279,0,15,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_spfi13-604.pdf,pdf,,,,PDF_OK,,39778,0,16,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_starliner-notebook.pdf,pdf,,,,PDF_OK,,34405,0,51,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_todd-harrison-testimony-nasas-future-in-low-earth-orbit-9.21.21.pdf,pdf,,,,PDF_OK,,7913,0,4,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_ussf-commercial-space-strategy.pdf,pdf,,,,PDF_OK,,54264,0,19,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_white-paper22-u.s.-leadership-and-commercial-space-rf-sensing-export-controls-a-press.pdf,pdf,,,,PDF_OK,,11457,0,3,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_wilson-wood-southkorea-20230802.pdf,pdf,,,,PDF_OK,,46196,0,14,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Space_Threat_Assessment/CSIS_230414-bingen-space-assessment.pdf,pdf,,,,PDF_OK,,168966,0,56,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Space_Threat_Assessment/CSIS_230414-bingen-spacethreatassessment-2023-updated-min.pdf,pdf,,,,PDF_OK,,168966,0,56,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Space_Threat_Assessment/CSIS_240417-swope-spacethreatassessment-2024.pdf,pdf,,,,PDF_OK,,209485,0,68,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Space_Threat_Assessment/CSIS_250425-swope-space-threat.pdf,pdf,,,,PDF_OK,,175333,0,54,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Space_Threat_Assessment/CSIS_harrison-spacethreatassessment20-web-final-min.pdf,pdf,,,,PDF_OK,,275557,0,80,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Space_Threat_Assessment/CSIS_harrison-spacethreatassessment2021.pdf,pdf,,,,PDF_OK,,123025,0,41,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Space_Threat_Assessment/CSIS_harrison-spacethreatassessment2022-web-v3-compressed.pdf,pdf,,,,PDF_OK,,145187,0,53,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Space_Threat_Assessment/CSIS_spacethreatassessment2019-compressed.pdf,pdf,,,,PDF_OK,,208560,0,63,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/Articulos/ESA_admin-ipol-2023-1-space-debris-mitigation-policy-final.pdf,pdf,,,,PDF_OK,,8697,0,6,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/Articulos/ESA_dghkmz-6542582e18e33.pdf,pdf,,,,PDF_OK,,145965,0,83,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/Articulos/ESA_space-debris-mitigation-compliance-verification-guidelines.pdf,pdf,,,,PDF_OK,,523338,0,193,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/Articulos/ESA_st-space-49e.pdf,pdf,,,,PDF_OK,,16236,0,12,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/Articulos/ESA_zero-debris-charter-en.pdf,pdf,,,,PDF_OK,,4692,0,2,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_2022-espi-capacity.pdf,pdf,,,,PDF_OK,,2957,0,8,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_environmental-report-on-space-debris-mitigation-slides.pdf,pdf,,,,PDF_OK,,2398,0,10,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_environmental-report-on-space-debris-mitigation.pdf,pdf,,,,PDF_OK,,23151,0,8,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i10r0-20260501.pdf,pdf,,,,PDF_OK,,242686,0,151,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i1r2-20170427.pdf,pdf,,,,PDF_OK,,78816,0,61,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i2r0-20180518.pdf,pdf,,,,PDF_OK,,89053,0,71,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i3r0-20190430.pdf,pdf,,,,PDF_OK,,102732,0,79,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i4r0-20200911.pdf,pdf,,,,PDF_OK,,114285,0,88,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i5r0-20210527.pdf,pdf,,,,PDF_OK,,142484,0,106,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i6r0-20220422.pdf,pdf,,,,PDF_OK,,188661,0,120,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i7r1-20230912.pdf,pdf,,,,PDF_OK,,195226,0,124,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i8r0-20240719.pdf,pdf,,,,PDF_OK,,196707,0,121,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i9r0-20250331.pdf,pdf,,,,PDF_OK,,227950,0,144,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDO_Publications/ESA_space-environment-report-i9r1-20251021.pdf,pdf,,,,PDF_OK,,233284,0,146,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDUP_Documents/ESA_design-for-demise-verification-guidelines-v1.pdf,pdf,,,,PDF_OK,,228053,0,116,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDUP_Documents/ESA_essb-hb-u-003-issue-1-8september2025.pdf,pdf,,,,PDF_OK,,156020,0,62,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDUP_Documents/ESA_essb-st-u-004-issue14december2017.pdf,pdf,,,,PDF_OK,,64147,0,38,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDUP_Documents/ESA_essb-st-u-007-issue-1-revision-1-23-october-2025.pdf,pdf,,,,PDF_OK,,150695,0,80,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/ESA_Space_Debris/pdfs/SDUP_Documents/ESA_space-debris-mitigation-compliance-verification-guidelines.pdf,pdf,,,,PDF_OK,,521689,0,192,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/INPE/pdfs/INPE_agenda-final.pdf,pdf,,,,PDF_OK,,9682,0,7,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/INPE/pdfs/INPE_nota-tecnica-el-nino-2026-final-160626.pdf,pdf,,,,PDF_OK,,23482,0,16,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/INPE/pdfs/INPE_notatecnicaconjuntaelnino2026-inpeinmetfuncemecensipam.pdf,pdf,,,,PDF_OK,,22172,0,13,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/INPE/pdfs/INPE_painelelniojunho26.pdf,pdf,,,,PDF_OK,,25742,0,20,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_2020-full-report-english.pdf,pdf,,,,PDF_OK,,581480,0,155,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_2022-executive-summary-english.pdf,pdf,,,,PDF_OK,,95560,0,16,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_2023-executive-summary-english.pdf,pdf,,,,PDF_OK,,32328,0,18,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_2024-executive-summary-chinese.pdf,pdf,,,,PDF_OK,,11130,0,24,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_2025-es-counterspace-eng.pdf,pdf,,,,PDF_OK,,34027,0,18,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_2025-executive-summary-arabic.pdf,pdf,,,,PDF_OK,,36984,0,24,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_2025-executive-summary-chinese.pdf,pdf,,,,PDF_OK,,11335,0,23,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_2025-executive-summary-french.pdf,pdf,,,,PDF_OK,,41893,0,25,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_2025-executive-summary-russian.pdf,pdf,,,,PDF_OK,,39639,0,24,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_2025-executive-summary-spanish.pdf,pdf,,,,PDF_OK,,39875,0,24,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_690e30052993b5d301a5c1b8-victoria-samson-quad-nations-security-dialogue-sept-28-2025.pdf,pdf,,,,PDF_OK,,4103,0,11,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_69cffa84a1834078d6f9fe5e-2018-global-counterspace-capabilities-an-open-source-assessme.pdf,pdf,,,,PDF_OK,,378458,0,148,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_69cffd06bb49a754a728c08d-2019-global-counterspace-capabilities-an-open-source-assessme.pdf,pdf,,,,PDF_OK,,447151,0,128,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_69d000e653a0667bf9cf7a6f-2020-global-counterspace-capabilities-an-open-source-assessme.pdf,pdf,,,,PDF_OK,,581480,0,155,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_69d003188c7e60684d6fab55-2021-global-counterspace-capabilities-an-open-source-assessme.pdf,pdf,,,,PDF_OK,,643577,0,237,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_69d0054fcf51801d46c919e7-2023-global-counterspace-capabilities-an-open-source-assessme.pdf,pdf,,,,PDF_OK,,829297,0,270,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_execsum-2026-swf-global-counterspace-capabilities.pdf,pdf,,,,PDF_OK,,49776,0,22,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_gcsr-2026-execsum-ara.pdf,pdf,,,,PDF_OK,,37947,0,24,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_gcsr-2026-execsum-chi.pdf,pdf,,,,PDF_OK,,11507,0,23,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_gcsr-2026-execsum-eng.pdf,pdf,,,,PDF_OK,,35193,0,24,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_gcsr-2026-execsum-fre.pdf,pdf,,,,PDF_OK,,42691,0,25,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_gcsr-2026-execsum-por.pdf,pdf,,,,PDF_OK,,40529,0,25,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_gcsr-2026-execsum-rus.pdf,pdf,,,,PDF_OK,,40477,0,26,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_gcsr-2026-execsum-spa.pdf,pdf,,,,PDF_OK,,41304,0,25,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_global-counterspace-capabilities-2022-rev2.pdf,pdf,,,,PDF_OK,,811836,0,251,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_global-counterspace-capabilities-2024.pdf,pdf,,,,PDF_OK,,915130,0,286,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_global-counterspace-capabilities-2025.pdf,pdf,,,,PDF_OK,,1098132,0,317,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Counterspace_Reports/SWF_global-counterspace-capabilities-2026-hr.pdf,pdf,,,,PDF_OK,,1374230,0,371,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_6801551cf9f591e09a953b6d-fs23-12-oewg-on-reducing-space-threats-1023.pdf,pdf,,,,PDF_OK,,14712,0,3,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_68015970f3e8d76d3d9fdce3-swf-iridium-cosmos-collision-fact-sheet-updated-2012.pdf,pdf,,,,PDF_OK,,9540,0,3,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_6859b22aeecc939d0f4c6f0d-gge-space-tcbms-fact-sheet-april-2014.pdf,pdf,,,,PDF_OK,,9765,0,2,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_69d7dd0c7b9a543b1c15c6ff-2025-commercial-and-civil-robotic-rendezvous-and-proximity-op.pdf,pdf,,,,PDF_OK,,16613,0,7,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_69d7dea06022e1fa5379dbdc-2025-u.s.-co-orbital-anti-satellite-testing-fact-sheet.pdf,pdf,,,,PDF_OK,,9696,0,4,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-chinese-direct-ascent-anti-satellite-testing.pdf,pdf,,,,PDF_OK,,16204,0,6,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-chinese-military-and-intelligence-rpo.pdf,pdf,,,,PDF_OK,,45601,0,14,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-chinese-reusable-experimental-spacecraft.pdf,pdf,,,,PDF_OK,,14905,0,6,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/SWF_Counterspace/pdfs/Fact_Sheets/SWF_fact-sheet-2026-indian-direct-ascent-anti-satellite-testing.pdf,pdf,,,,PDF_OK,,14041,0,6,,{}
